product_id,total_sales,product_weight_g,segment_turnover
a5e74dc2d01e8b9df1590c7160358273,1579.0,7250.0,Top Turnover
a5eb994011cc41631b483ed58190bc61,331.6,2700.0,Top Turnover
a5f1e2bdbdb0cd9e44001c416fc3162e,139.8,1473.0,High
a5f25345083fc9e537fe69c874886fe7,1038.0,23300.0,Top Turnover
a5f4a44a6b2871128407dc666bfff66b,159.9,600.0,High
a5f51ebc52e3337c55235f2e9d3e3acc,126.80000000000001,493.0,Medium
a5f6ba3fe91a2e73f10b612131cb2404,1500.0,138.0,Top Turnover
a5ff20b029ac4a8efcb652a53f640ce1,62.0,850.0,Medium
a5ffaf53a3938ac2c92f493e524adfca,239.5,2000.0,High
a60473775ca8f0337ed9af1b1f55ede1,139.9,2250.0,High
a60613d36f37a7b27d3344f40f6a7945,1520.0,350.0,Top Turnover
a607011661b3f99887a6717ba7371840,16.7,1117.0,Low
a60e1868eec274b4c295fc836ea8320d,269.0,3000.0,High
a610552157e4317323f1c23e9c51fe26,121.0,425.0,Medium
a611d42645c444a6c8a20c3d4f058482,18.9,100.0,Low
a61e653744986d43321a572f2877197c,89.9,8400.0,Medium
a622b421b0b5684a1e110c5b1d9133f4,149.9,1400.0,High
a625d8205ad01304707512ca72762a6c,829.99,725.0,Top Turnover
a625eeaaa7459df8a537881cacf79762,74.9,300.0,Medium
a62b367ed54e81983ba07fdb06d405fb,42.9,1750.0,Low
a62e25e09e05e6faf31d90c6ec1aa3d1,24051.0,1000.0,Top Turnover
a62f968b257e3759b2ec9bf2c71358b0,229.99,2250.0,High
a62ff4d8c01bf520bd8ed7637dbb2042,207.36,700.0,High
a630323d497e2acc89574e8b792c6936,1748.66,420.0,Top Turnover
a630cc320a8c872f9de830cf121661a3,17.0,150.0,Low
a631c71e25f1ee728bc8bfcef5de3deb,28.99,150.0,Low
a632b5621f2a0e69800b6d491f5a20e9,129.9,800.0,Medium
a634f634b444139884120ac4915d134d,299.9,125.0,High
a638c3e5a768a4bdec5ef22363011a49,81.7,217.0,Medium
a6413454f8b18d633f57f5ade4de8fdd,129.34,2100.0,Medium
a641c89dc8c19516ec7706a3c09c9424,29.9,500.0,Low
a646939770b864f77ca0e16b99a8f526,54.0,700.0,Low
a646b69b17836ad6e76804e6b90facf1,144.5,1350.0,High
a646cfdfc04735a4d2416a4662b47a23,24.9,200.0,Low
a6492cc69376c469ab6f61d8f44de961,4799.0,22600.0,Top Turnover
a64c80ae3742add8f6a968d49badf726,159.0,2050.0,High
a64f5291d8f2aa4d9d5f034a5c469dec,68.69999999999999,250.0,Medium
a64fc2f46aef1e68dc0bdc591c84832c,139.9,3100.0,High
a6509ce76da01c1027fea6d7aae4099d,158.0,2250.0,High
a6522002275496708586383f7f137ee4,200.0,1350.0,High
a6553cfbe11f87ac3079d7e18ff8c87b,8.8,100.0,Low
a6560efcf4467e1e097914a84362b833,118.99,100.0,Medium
a6579aa8d097e9c13d6749ecf4a2117f,99.0,400.0,Medium
a659788120c4b831cd5ffed90dba8072,109.0,456.0,Medium
a659cb33082b851fb87a33af8f0fff29,2037.7,150.0,Top Turnover
a65c5262711fe967432f3b523ae049a9,109.9,6700.0,Medium
a65c82cfb533f379a9d1ff76b78ce9ee,68.9,1050.0,Medium
a6621d4ee609f3f917d04c11ca8f0161,1043.8799999999999,2800.0,Top Turnover
a662d99595c3b6054702480cb7382afe,479.2,200.0,Top Turnover
a66505d5bdac1f7263e98e4eaaf996ea,69.9,467.0,Medium
a66741dadc49ea50d8be970d494d69be,269.0,600.0,High
a668879a637b097eb47536fdb31d3ce1,450.0,800.0,Top Turnover
a6690024de846637eee71e11fdbd95fa,102.9,300.0,Medium
a669398f595527fc03acc1ebda6b3cce,255.0,300.0,High
a671b5c0b737258c5a3262826e3dd9c5,237.8,925.0,High
a67265ec07daf7b3d86238c34721f702,169.9,2150.0,High
a67612e1012978cc97efe7834bd28b64,324.98,950.0,High
a67862541af347668d69290d8951beeb,49.879999999999995,250.0,Low
a68149d568e07ca72477faf0b10906e1,897.0,2804.0,Top Turnover
a687ed05398f0114eca6f663b8ced32c,119.0,100.0,Medium
a6883f92891e256b926bf8b9c40fbe9f,1926.6100000000001,129.0,Top Turnover
a694f2632fae82ef419fd71587103dc9,1003.0,5100.0,Top Turnover
a695ab8413ea83619cde9b18292d6aa1,1028.44,1700.0,Top Turnover
a6961c368e99bfa3e39fadf7530d7ea1,198.0,1250.0,High
a696d5d63900a0d8318ce8861dfc4f9f,68.4,300.0,Medium
a69c0be573a2ba8f96b7650dbc0bbf87,122.68,250.0,Medium
a69e3d74b5056570954717a7efc806de,81.0,3350.0,Medium
a69f15dfb803d485e8933e80b9742c1c,52.9,150.0,Low
a69f9b04d1e45bb3ee9f544c91a23b29,176.9,800.0,High
a6a48ebcc6f6360211c13bf5bb238587,252.43,5200.0,High
a6a4a3de57effbbec7c478c6a03fa074,258.0,300.0,High
a6a5c394a9908ba4b34f50ce6bbb3465,98.0,400.0,Medium
a6a7cf0d51ae6970c1881c0da049e1fa,21.99,200.0,Low
a6a86219152d22366ffe68794aa1c219,48.14,88.0,Low
a6a89796253a9c3777bf7ed7ebb5d9d4,65.0,200.0,Medium
a6a8b6b05afd3a6e65c00b897f718425,68.0,3850.0,Medium
a6ad77b15e566298a4e8ee2011ab1255,1185.6,3450.0,Top Turnover
a6ae1a5c22127c9e983271623b13c63e,839.6999999999999,800.0,Top Turnover
a6b0f0c9b63f3b47169188d31f9f67bc,174.42,800.0,High
a6b32d26b9f925954b1cd8339f664a6a,79.8,400.0,Medium
a6b4a230f7ca939eb68485292f8b3389,1169.44,600.0,Top Turnover
a6b56b20f93907299eef6ea711338269,579.6,10150.0,Top Turnover
a6b5c06253205267d5a66952a4524a83,1610.0,1625.0,Top Turnover
a6b7073cf928329df156bb534b95b2cc,669.89,450.0,Top Turnover
a6b8385d1008214b2b70342c04e8aafb,146.9,2500.0,High
a6b9a1c0a432a6c03bde26488dd46845,99.9,5750.0,Medium
a6bbf1a7c24a6047e499f1374648d824,16.9,650.0,Low
a6be3b3eaae040735e86e4376ea77515,119.9,13400.0,Medium
a6bfd5412c292e6ab465ba7d7f794727,22.0,200.0,Low
a6c23736e4df6d6659ccc0c2e26954bb,39.8,300.0,Low
a6c796da2601f9fc8e6dd65792c1c908,79.0,600.0,Medium
a6cef514bc1c722ff447863e87e4d77d,127.48,1500.0,Medium
a6d040e128bd9c3f2f4c04f27f3ffbf6,79.99,1400.0,Medium
a6d11caea18ae416c4861a5a9f9711de,2071.0,433.0,Top Turnover
a6d351912e312fb24186739576d04fe2,69.9,5650.0,Medium
a6dc9ab5ad94c307903acdc50a106a5c,407.0,2800.0,Top Turnover
a6dfe3ac4d3a7c8dcce74a95ba58c27e,559.86,9750.0,Top Turnover
a6e03fb6e5daca36cd11a48b8952c43e,99.9,3500.0,Medium
a6e0877ffaf0725d90e31e4350a3276e,27.68,100.0,Low
a6e9ad7f801066f00bf59e348ec8f3d6,58.58,110.0,Low
a6f1c622ba2df1146e04690cb9622288,12.9,150.0,Low
a6f2ba5bb6d6d36ac92ed1faf4d123f2,1283.0,450.0,Top Turnover
a6f449f6257f26e556013151cee46b4b,99.9,700.0,Medium
a6f609450e3980d2e6065b4a98eb02da,47.9,500.0,Low
a6f74de3ddfbdc9b33885b92656f992b,399.5,150.0,Top Turnover
a6f97b352687ce4c26c75e81b5f2773b,339.98,3100.0,Top Turnover
a6fb3c4f1816d9e2f52ff88e46c114f2,149.0,2700.0,High
a6fe71f0756d773ce5cbb7564f049939,477.0,300.0,Top Turnover
a701c0cf4ef20a945be9246c4c728c42,19.9,225.0,Low
a7037f839ea8b769428eba2ab0801434,71.69999999999999,150.0,Medium
a703c0428c3b87676470d0432bfa8443,69.9,500.0,Medium
a703f5ade6e4fae527357132230ea778,602.5,225.0,Top Turnover
a704d78958b47246aea55603a798d0ff,175.0,3350.0,High
a70d74f54feefedd8108c45553766340,548.9,150.0,Top Turnover
a70f58bd49225ad1d9f199d3766385a8,1196.0,500.0,Top Turnover
a710be5818329b097a82bb26b480f5fa,419.93,367.0,Top Turnover
a71d0bc0c279b81bda788ecaca585ca5,299.0,9300.0,High
a71e9a8a54f4ec1e46202a099345f838,72.0,125.0,Medium
a71f212d0b63c6c197437b928234b8bc,130.0,1200.0,Medium
a71f57831a39fd421d4dd2cbfbbcf9f7,171.2,233.0,High
a7206a94bef040212c063390c1f2e4e0,159.9,1750.0,High
a7216be504e1ff211b67479ab193a552,838.8000000000001,5200.0,Top Turnover
a72209f6ea270769cecf0ed4168d3893,364.0,400.0,Top Turnover
a72c3f9fbd717831d5ec534cc276f126,21.9,150.0,Low
a72d9b5dc60e2abd5063eba3b18d1e86,379.8,300.0,Top Turnover
a72df9d6b4412dbd03d886846a438a3c,799.96,250.0,Top Turnover
a7329b3e52d13627c92b24a745e70873,236.0,800.0,High
a734287b931bd7a03b9e30261ddc08ef,359.98,400.0,Top Turnover
a73521e768a217ac6a47c1752ceaf71e,147.0,5600.0,High
a73636de818ae69b7e3e92b9a3380c53,234.27999999999997,750.0,High
a7363ecea2a94dac7cd78479fb39b0cd,240.0,2400.0,High
a73f8a8294cb767f0823d21c2b1dba6f,107.8,800.0,Medium
a741ba9d329996cf515841327718913d,441.40000000000003,188.0,Top Turnover
a742e0f6787ec4e2ae3a124d40d82c6c,235.98,2150.0,High
a743637eea3be2e0ab81acc155c9cce2,87.27,7600.0,Medium
a743efb3ff4bf4f56e265e73e5c23a6c,554.7,19400.0,Top Turnover
a74d56e3486a7ddc68958695a48277d1,279.99,17300.0,High
a75142054d1e335a68625bb7f3c2f130,134.9,2900.0,Medium
a755921e6627c919c9693f6b34884767,61.9,1200.0,Medium
a7566c5565bf286a5c8fb48387d97bb8,579.8,425.0,Top Turnover
a7591787a14b7107a21780cabc7d577e,49.99,231.0,Low
a75b732b129c2fe3d8e371dd8333cd00,1545.5,6400.0,Top Turnover
a75fec02d3cc5911a71f3562fe378721,12.99,200.0,Low
a760ef0bb70c954d79e62ec6023d380c,374.1,1333.0,Top Turnover
a762a89bb77b378d0b434ad75671b8e1,99.9,2100.0,Medium
a7643323762a75398fdfe3ba23a04cf2,249.9,1625.0,High
a7662c5405b825fa922c200b82df17bf,49.0,350.0,Low
a767d41b71a909a1dd1e969f4b50732c,1059.6,1200.0,Top Turnover
a76b3bee03ec4c212cb5f07050c8277d,29.0,250.0,Low
a76bb75d78ce6aa4a5202051b4f88a83,141.7,300.0,High
a76d6212f99d1253fb7bcfe02ce87d8a,45.0,200.0,Low
a7742a00e1d286b7f7d4d81e90d8acc9,300.0,5500.0,High
a77453f011b20e66aec0d64f59106fbf,474.40000000000003,100.0,Top Turnover
a77746494183161cdab587cc8428ca8c,98.89,2175.0,Medium
a7789acddff06105fcfd8a56e0f12307,239.98,507.0,High
a779813bc20484d25e7dddbacab940a7,198.0,700.0,High
a779a9eec979527333131437db0882b1,159.0,1950.0,High
a77aadc991c8f31b9b553fcbb8975ab8,198.0,2500.0,High
a77e013f372e02ec1490a7018244acce,62.9,400.0,Medium
a77e6c93242ae050800cb3e5b98c2fcd,399.5,8300.0,Top Turnover
a783f0d718c28a1375f64c1dfff1818a,174.5,200.0,High
a7841f8c0ca7736a81dd679c39d7fd21,448.7,7600.0,Top Turnover
a7846339a3f354c6c2b07085eea02c96,37.99,100.0,Low
a7861561f6e0aa93c35750fa1633faa0,79.0,3837.0,Medium
a7868f5ae25dcf473c8997f82cfd06a3,24.9,150.0,Low
a787d9cee40e9de33b13d740c32359e8,339.8,2500.0,Top Turnover
a78b102a4520ca6cf50885443c44080b,170.8,883.0,High
a78b7b0cc4bc7068c5ba6051f0101484,175.23,5450.0,High
a78ca2f8bd17ee6472a95310f930ec54,39.9,150.0,Low
a78e2e8f49106bb2123fe7541fa86640,43.98,250.0,Low
a78fa6c80b9cc50d0100e12a097b8417,29.98,550.0,Low
a7906a8a69acf5b0cb256882e741896a,1858.0,5150.0,Top Turnover
a790e7dec58b8a74e3644ed9426b74e5,158.89,1000.0,High
a793f6312549f217138244dda30208c5,68.9,3400.0,Medium
a794505b7d66eea7dbd7d5649881ffb1,137.0,9050.0,Medium
a7961e6620228e0f227361f0668e37ba,50.699999999999996,200.0,Low
a79ae5e76295aa86fb2a41afaa708074,65.98,250.0,Medium
a79c0d179a6de79b23a81b64b3980c04,274.5,1200.0,High
a79e27ad902bfc67386ea63ed1ef7a08,125.0,100.0,Medium
a7a9c0eede9320acf479daf444835d90,39.8,501.0,Low
a7aa202585393c58cb1351de084b4dbc,285.0,400.0,High
a7ac695869dbbe03164408a2f081e0e2,79.9,1017.0,Medium
a7ae89769bab33a607946e0fb4a9c7c9,99.0,3300.0,Medium
a7b3741264beebf83457d10dea3b34ca,94.95,850.0,Medium
a7b42937ab954b0e03bcf6cc35209940,71.69999999999999,250.0,Medium
a7b497445896c24d425d100e4f03d8cd,256.42,1130.0,High
a7b883ad302f6f168540e7d46a245450,61.99,350.0,Medium
a7b9753ca5040193a1505f15c723c0e0,987.0,2650.0,Top Turnover
a7bbff32c7321478b29f924301a1867d,16.9,300.0,Low
a7bcd880d9580e8b2ab78868836ceb4e,178.99,400.0,High
a7bcee285291a97650b40fa9fa888e4e,413.4,350.0,Top Turnover
a7bd5cdf5ec9debc822d3d64b5c4a80f,137.6,1250.0,Medium
a7be9caca74a79278d40cd95bca4531b,29.9,400.0,Low
a7bf90b233b7fe72d46a97b0cfb3eb33,78.0,1300.0,Medium
a7c361fef1ac09881a4d59c9b5048f0d,49.9,500.0,Low
a7c46993a48edc4cf7e785417f1dcb48,71.8,1100.0,Medium
a7c6305655921ed7f446b060ca89e2e7,59.99,800.0,Medium
a7c71ae3c8f9ee009eaf1bdcffa55012,86.0,150.0,Medium
a7c73814e6894bc049f7aac7d37f7175,2547.0,300.0,Top Turnover
a7c7a8a5ae0e412843068fb8fcc30a86,85.98,700.0,Medium
a7c82583dc20dc8caa7b88a98b8f3cd5,123.8,350.0,Medium
a7c87b1bbdd51e0d68b0307cffd03d47,2349.99,700.0,Top Turnover
a7c9291d7a571ba9436c10f79ca25655,159.0,1050.0,High
a7c9b5877966d71112d9a1b392fef8d1,63.72,1250.0,Medium
a7ca7fd9bf5015bfeecc4010e8fa4ce7,390.0,7400.0,Top Turnover
a7caf970fe61b23afec3d2d0ba545eb8,150.0,800.0,High
a7cd6d35867022e26457483b6c9a9466,110.0,400.0,Medium
a7cf43c271e20af0e19daadafcf0bf1d,32.66,540.0,Low
a7d06b7704b157e36c45b898fa555dd5,77.8,450.0,Medium
a7d2c99f1d0e7ddfbce06d48f12b61a2,99.5,10100.0,Medium
a7d3d3e064f3d5311563df3318983165,142.9,1350.0,High
a7d454bed93698b6ddb23f865e69f111,659.7,10850.0,Top Turnover
a7d5ec84c402730a9bf43d5c88f67b59,159.9,300.0,High
a7d5fa700644b265f69df9ee7ed60b70,49.99,2650.0,Low
a7d756e8f7c4b7e5b679e248a57d91ec,899.0,150.0,Top Turnover
a7dbbe93d8efca23c8ca3e1821486cb8,23.73,300.0,Low
a7dd53b475b0f522ba49897fdf33199e,206.64,1625.0,High
a7e03f1bcebad9ca43f8f4dbda9bc1b6,259.9,567.0,High
a7e0919795bd6324004da7131002d3b6,228.28,521.0,High
a7e25abccd44c762ce17be417966dec5,89.9,2100.0,Medium
a7e37a8ca3fcb0a7783fafdf40591f7a,165.8,400.0,High
a7e3c4e94e2cdb8acd51459762d4c263,48.9,500.0,Low
a7e5875c2fdf2682ee0e6ae1bdb5b137,169.0,200.0,High
a7ea08ac800647345fdd2fc5f4b0a7e3,100.99,850.0,Medium
a7f2b139c27a47d32a6ab4529c65c134,206.0,200.0,High
a7f4ab2b8fc3ee762e05b6eda08acb93,138.0,750.0,Medium
a7f67835c76b6bdd6950e1322c4b3900,106.0,250.0,Medium
a8064cfa6c30d7e838f80ecc9e5e5abf,207.0,350.0,High
a8075470f960215ffb67624782f80fec,3565.0,2900.0,Top Turnover
a8075987f7074b1a91395a74e4eb9215,689.9,8000.0,Top Turnover
a80b3c9fe4065f8159d873438f88be4e,9.6,300.0,Low
a80de388aa0d0380e27081e741f8408f,357.0,1350.0,Top Turnover
a80f456f25c5adc5c42db3a682880367,135.0,9800.0,Medium
a8115d34a4b7b74388da609692162c37,789.5999999999999,250.0,Top Turnover
a8177d9ba119fc738d8c3e06c6197106,129.99,1200.0,Medium
a819714dd23a6ac18b1be2b13686017b,51.5,100.0,Low
a81e6e4ca394f33cd5a0c89188baecb8,199.9,3800.0,High
a81fc5e66120ebdb295873f74a45c5b7,124.0,2350.0,Medium
a822f75b08133d32f99d68448e2fcedc,270.42,950.0,High
a8255c87078b4bd9bc05fe7290ca5c25,279.99,24000.0,High
a82a1fcaf427ceabe9df656409d7acdb,59.9,100.0,Low
a82f0e2c1b417c32e3812235e6cdacd4,65.49,650.0,Medium
a8344987570f9549914755223d975375,96.0,700.0,Medium
a835dd882c7fb9015ed50ed25e4a1410,35.0,200.0,Low
a8366756c95286fc31f1eb653c12ce3a,339.8,200.0,Top Turnover
a836767158b2c4fdca1d178b8e4e6165,14.99,150.0,Low
a8385505c3cdcbf7c6acdf0e946d89c8,2155.99,440.0,Top Turnover
a83a581a8343b458c6c90cffc7ad1b60,109.99,1500.0,Medium
a842674062d24231d49b8a938c6bb439,28.82,700.0,Low
a846839e8367f61f140f082e5ffef625,120.0,2220.0,Medium
a848f5d152bc4b1ed01d9d231f15cdca,165.0,300.0,High
a84a9be4cdf0d5dbd36103b1e1ebc82f,789.89,6450.0,Top Turnover
a84a9e06ec9e2e2a520aa8c5b6d11150,349.99,544.0,Top Turnover
a84c7b893ea37674ef896fa866793e7d,629.9,3950.0,Top Turnover
a84d0660dbffebf352aefbf1a6b18d00,417.0,250.0,Top Turnover
a84e26c4cc7ea7884d3a81955a06cefc,24.9,800.0,Low
a85151563aa02b1def83c9ac2f17e439,109.9,6700.0,Medium
a851e7dc032482e1670b2b0720ec44a1,46.88,1600.0,Low
a853bf1a5f8d9f04f5df123168164720,99.0,1300.0,Medium
a855248349fb73a158bae22b79ae955f,221.99,550.0,High
a85543a371d5cfafedb80a8177a692b5,16.9,750.0,Low
a8557b8cc2880e245f6e7b7dbb0cfb04,65.8,600.0,Medium
a859dc323c1bebb21c887054599fccce,2428.0,627.0,Top Turnover
a85a2e4685825ebc0cd51883eda05919,399.9,16650.0,Top Turnover
a85c8524b5ee70cd1f5fc717304870bb,145.0,300.0,High
a85e15cc715d8d8ce1d520208aa1304c,179.0,900.0,High
a85fa7ea0b6ca7f780ad3034bf943070,406.6,1350.0,Top Turnover
a861d5c0df81a446e7e60ddb33ec0659,1496.6999999999998,1550.0,Top Turnover
a861fc3f9efc96a2aa2f90a1e8a41875,15.9,400.0,Low
a8624848cc85066425b656121d3da966,14.0,300.0,Low
a8626e1c9d4273aa4bb5065747148d30,438.0,9500.0,Top Turnover
a867511a17e93caa3aafa1c1f1c90a53,750.0,13950.0,Top Turnover
a86859b91d632c991b914aead6ec8ad4,99.8,450.0,Medium
a8689b01f296bed129a12180ceb44b0a,179.9,300.0,High
a868da030ed45f5ae334023aea5273ed,80.0,2850.0,Medium
a868dfef572cedc4008920c09417cbbc,248.0,350.0,High
a869ec6209c361ca46dad85a5530e119,2676.3,2438.0,Top Turnover
a86bf954ba3a0e7e31f2b6dc5267212b,539.99,700.0,Top Turnover
a86de7665db968f063327e6b9a559fc6,59.19,150.0,Low
a8706ec14f38594a6c118b7eeb8ae1e3,25.9,600.0,Low
a870c32995bde3e0c9b4da66da762f99,159.9,2200.0,High
a87229f9d53610c8fa59579c82e1da8f,199.95,850.0,High
a872be779eba6b4c95df8ac1eea09ecb,159.8,300.0,High
a872d8e3d5adb96808e32831578efb35,59.98,1300.0,Medium
a87567bdce60de6f901e3d7c6d8df820,732.0,1800.0,Top Turnover
a87595e0311a6cb55db1cef3c1c0e7a0,2205.0,1250.0,Top Turnover
a877b6c534fc8a71968d0c24877651e9,26.9,350.0,Low
a878af5e9510ef64c82ce4badf85b20a,11.9,150.0,Low
a878ce3514b37e8bfeac8f881438b775,53.9,1250.0,Low
a87972100f1fa4091a86d6801620656d,174.76,300.0,High
a87d9e903f9535b37cc8c45e0ab5edf2,151.24,6150.0,High
a87ee1e0d2b6d025ecfb1b8322659853,98.9,750.0,Medium
a87f544d243a198e2fa8adbb9a33141c,94.9,650.0,Medium
a87fad1596f3e388977b694287a228b3,64.89,400.0,Medium
a880fc1c1a8af0fbd7f9bf9b4e51870f,45.0,900.0,Low
a88124e0b1d42ca7b0813a78ff630437,299.70000000000005,2600.0,High
a8828da272eadaa78eed16beefd526fa,69.9,1300.0,Medium
a883c6cc6b971869a2c962f76fb73ab1,359.5,1100.0,Top Turnover
a884ac1fcc9d95f1d0d3a731610a9a4c,171.8,400.0,High
a8856d651600289b162f857e26838480,599.0,600.0,Top Turnover
a888ac66042ddd2f1ecb410941c0db49,118.0,2000.0,Medium
a889574d5db0d088abd953112ca2318b,65.0,3900.0,Medium
a88cfe5c20413ddeff0a060c4202d278,1859.5,15250.0,Top Turnover
a88d7a0d11f1f620053197f94584d6d2,79.8,375.0,Medium
a88f259a7833d566eb11c414d2011dc0,44.9,500.0,Low
a88fc2ba7a32b6403f22f7abfe353e7a,141.8,4450.0,High
a892ca050a783e4f416986981b37422e,92.99,215.0,Medium
a893bc71728f68147175c1535d952357,93.9,1285.0,Medium
a8949536a84721e346d7814fd81aafbe,509.70000000000005,2200.0,Top Turnover
a896b01f0fb94712f1e92bf9b0ebbe0e,19.8,300.0,Low
a89d629b52f63724dbee62c0ba9e979e,24.7,150.0,Low
a89dfe409c3d704660aea27a6bbba666,33.9,316.0,Low
a89e5c817a0c1fd1487d78cba0714a4d,109.9,1400.0,Medium
a89f9c4cd59eaed03ef9cd685c41a8b2,169.0,1300.0,High
a8a24b2139731e4be5246104224f0633,1121.8799999999999,1083.0,Top Turnover
a8a2dc008fdc6317702317958b880000,149.0,400.0,High
a8a491b1916fc6801cbebd09e7c02567,21.99,150.0,Low
a8a6407563f042ecbfd5e63dca6453c5,119.9,1940.0,Medium
a8a7754ff3a1724da8e68648ac505d6e,169.0,6400.0,High
a8a9e4c2fe6117daf517ed312d95e8dc,59.9,700.0,Low
a8aae2d57f0b7d4b495da36a2ea21385,215.58999999999997,3300.0,High
a8ab87e971c2d89c8eff5f87fb481a52,58.9,475.0,Low
a8b0dd2c57b49b649373ff5a495a697e,2010.0,350.0,Top Turnover
a8b35b03653cbd1f85f6a9487fba6eac,207.9,2250.0,High
a8b3b0af05abaf1bc4d318debe51f3e1,420.0,1125.0,Top Turnover
a8b5e02c7f69ca5ccdfa99417079d135,228.0,2050.0,High
a8b89693eabf7221621a71285e07f486,284.70000000000005,6750.0,High
a8bac9bc4001039c362db47eee5aee9a,2951.0,6250.0,Top Turnover
a8baceb529f7e2a5c770cc5b4e3da35d,760.0,30000.0,Top Turnover
a8bb7885faf316d9a5062d42d2b2fba4,872.0,875.0,Top Turnover
a8bbc727dab9a74b3c61447e6b788ab4,17.9,433.0,Low
a8bf9a06bef0fe4106c1fc0df21a5eb6,226.98,1100.0,High
a8c575b4028403c1885a4bdceb27f439,75.0,1050.0,Medium
a8c6827a8a59c4b3bd37a9761715f3d8,1360.0,3200.0,Top Turnover
a8c6a80cff824c02863660b09d8a5502,51.9,200.0,Low
a8c826857439e8ab8f66884dbb015915,60.99,300.0,Medium
a8cbbc135053b18c499ae6a0b278b50d,85.14,60.0,Medium
a8cd3c264c6b406a06a23ace0b16fd9a,740.0,1250.0,Top Turnover
a8cd4add5d395661e5b5f4130530e5cc,1448.0,3650.0,Top Turnover
a8cfd9ff79784773910620b3d00d9bdf,25.0,1140.0,Low
a8d2af10596b8acd5f45c720fe9745aa,34.9,500.0,Low
a8d2c5e8f29550a539f377d977f10a52,638.0,225.0,Top Turnover
a8d30122a99d04c7437d4e7b022a7231,540.0,138.0,Top Turnover
a8d32fcfb65fc140cd58623a0d1688bf,121.99,7850.0,Medium
a8d44734cde6fbd2f5c32818da67b97a,71.6,250.0,Medium
a8d577604cafc673e36ff8b953465964,34.9,200.0,Low
a8d8c3a49c2c4b4f2982b529311ce670,280.0,1238.0,High
a8d952e8e5436a6fe36d24c402d100de,351.84,300.0,Top Turnover
a8dc21a89753260d1d111c12004835c9,32.99,200.0,Low
a8de27e0e3c906eb51872553801962b7,229.0,1900.0,High
a8df513e8be2c303a357f71e5f62d1e0,139.8,7050.0,High
a8e35f118bd7f9b1d38fc786b555d210,24.9,500.0,Low
a8e69cb7ca2c04d5ba7f73b2385f2a76,45.0,107.0,Low
a8e6cef13c111ed8fffb4205d20fe8c6,259.78,1517.0,High
a8e70722df5b3d52489164f391acf5a8,23.9,492.0,Low
a8e7b3f6db5b8a460082c9982f9337c2,11.98,125.0,Low
a8e9f87b1e5eb60206b63ff80c5ecadc,52.79,700.0,Low
a8eed0daf7e2db5e074d2d4f65046946,70.2,3200.0,Medium
a8f31c4f4cc9429e3c72db72dec3fc1f,179.0,650.0,High
a8f6902216234a2535986d89451f9ad7,49.0,800.0,Low
a8f6fefd2f6ad22952337438aa1bfce5,17.6,1600.0,Low
a8f944abeac7d4fc5f2663bd8f22f931,89.9,367.0,Medium
a8fb161bb36ded69ca8ea7466b7f09a4,180.7,1825.0,High
a8fd2715c837d04bac16cf90155919f8,345.0,1200.0,Top Turnover
a8fe47ad6f852f93cc92c7b408687de3,2468.6000000000004,400.0,Top Turnover
a8ff25458ebfd0278f8ad25199450fed,38.0,313.0,Low
a9008450835cd38eabdf07eb6dd04bdd,1138.1000000000001,526.0,Top Turnover
a9008cd162e8e98ef1a087a797df2fd9,139.0,2025.0,High
a9028257171c93a8d948ff95a0082b0d,192.39999999999998,550.0,High
a90344a21959338905811b0c0248ac4a,98.0,150.0,Medium
a906f3b15e6e6333b408e9f8c34a6588,116.0,150.0,Medium
a90d217d7252f0035732f1cf802151e9,89.99,1500.0,Medium
a90de1bc3dd63ed137d8e045774dc2ec,299.0,2800.0,High
a90ef57c59c6996ab4d11165dda4ee6e,49.9,300.0,Low
a910254bb741f98d6d98a8286d66d14f,619.58,300.0,Top Turnover
a91296c6e53b452fe0c6a5a878a2a06a,59.0,1250.0,Low
a916a0b56448758409cb1147fa3d1f8b,149.99,575.0,High
a916e7d54e45e5db64b1c99b970d6f15,143.54,2300.0,High
a917c40cbfcd114984034228fdb9cca4,49.9,2475.0,Low
a91c0e7e93a72403880b5f4238764471,89.0,400.0,Medium
a91c1a94d83d36316c44e00e738607b1,1080.0,1500.0,Top Turnover
a92044ede94468b593b5e4d92498f6c1,665.06,2200.0,Top Turnover
a920685138cfc659306332b0f87e5cbc,24.9,150.0,Low
a92187be87fdc3bf8079f30ec9b151f4,259.98,700.0,High
a925b7e3c4b81decf87f5e1f381da50b,289.0,13250.0,High
a925c2de748323d87a9a854884672e03,39.8,350.0,Low
a928a2cfd4d897610150b956e89a4e56,89.0,1550.0,Medium
a92930c327948861c015c919a0bcb4a8,12475.0,250.0,Top Turnover
a929e5cc2191b78c668771531cb7d277,95.52,450.0,Medium
a92a1952bbae9c20170d082e2bf950ab,20.9,600.0,Low
a92e80a616f43e92e581a60fa5b30dfb,44.9,500.0,Low
a92f9c409ce92305f2f7e79a8c5e342e,64.9,600.0,Medium
a9342ff863c8bcf625664fe435e7f253,95.0,2600.0,Medium
a934477935383c309a1c492e6c0e025c,310.0,10700.0,High
a934e0f29d3b0843308564ed3ec07058,101.63,350.0,Medium
a93582af341a9c4d7e8f150f68cfa595,79.9,415.0,Medium
a936128139f1e619828901ea0e771330,104.4,250.0,Medium
a93ad122024312ca432da7f7b32474b4,132.0,1588.0,Medium
a93cfe142d94a5cd5a24cd5eed21d7eb,26.49,253.0,Low
